,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,x,y,width,height,color,block,blockNum,discreteWorld,trialStartTime,turnStartTime,timeElapsedInTurn,timeElapsedInTrial,eventType,individualPracticeAttempts,practice
50,5f403f550f92420bdd8795a5,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046037929.0,,Pi,C,5.0,1,1,9,1,2,1,"[10, 47, 179, 155]","{'x': 9, 'y': 1, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",6,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046027456.0,1598046029237.0,8692,10473,block,,False
51,5f403f560f92420bdd8795a6,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046038798.0,,Pi,C,5.0,1,1,9,2,2,1,"[10, 47, 179, 155]","{'x': 9, 'y': 2, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",7,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, True, True, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046027456.0,1598046029237.0,9561,11342,block,,False
52,5f403f600f92420bdd8795a9,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046048667.0,,C,Pi,6.0,1,2,2,0,1,2,"[179, 47, 10, 155]","{'x': 2, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",0,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046043859.0,1598046046435.0,2232,4808,block,,False
53,5f403f610f92420bdd8795aa,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046049697.0,,C,Pi,6.0,1,2,4,0,1,2,"[179, 47, 10, 155]","{'x': 4, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",1,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046043859.0,1598046046435.0,3262,5838,block,,False
54,5f403f620f92420bdd8795ab,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046050284.0,,C,Pi,6.0,1,2,3,0,1,2,"[179, 47, 10, 155]","{'x': 3, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",2,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046043859.0,1598046046435.0,3849,6425,block,,False
55,5f403f630f92420bdd8795ac,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046051055.0,,C,Pi,6.0,1,2,5,0,1,2,"[179, 47, 10, 155]","{'x': 5, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",3,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046043859.0,1598046046435.0,4620,7196,block,,False
56,5f403f630f92420bdd8795ad,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046051697.0,,C,Pi,6.0,1,2,7,0,1,2,"[179, 47, 10, 155]","{'x': 7, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",4,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046043859.0,1598046046435.0,5262,7838,block,,False
57,5f403f650f92420bdd8795ae,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046053015.0,,C,Pi,6.0,1,2,4,2,1,2,"[179, 47, 10, 155]","{'x': 4, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",5,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046043859.0,1598046046435.0,6580,9156,block,,False
58,5f403f650f92420bdd8795af,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046053715.0,,C,Pi,6.0,1,2,5,2,1,2,"[179, 47, 10, 155]","{'x': 5, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",6,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046043859.0,1598046046435.0,7280,9856,block,,False
59,5f403f660f92420bdd8795b0,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046054796.0,,C,Pi,6.0,1,2,3,2,1,2,"[179, 47, 10, 155]","{'x': 3, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",7,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046043859.0,1598046046435.0,8361,10937,block,,False
60,5f403f6f0f92420bdd8795b3,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046063436.0,,L,C,7.0,1,2,1,0,1,2,"[179, 47, 10, 155]","{'x': 1, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",0,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046059920.0,1598046061406.0,2030,3516,block,,False
61,5f403f700f92420bdd8795b4,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046064235.0,,L,C,7.0,1,2,2,0,1,2,"[179, 47, 10, 155]","{'x': 2, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",1,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046059920.0,1598046061406.0,2829,4315,block,,False
62,5f403f700f92420bdd8795b5,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046064987.0,,L,C,7.0,1,2,3,0,1,2,"[179, 47, 10, 155]","{'x': 3, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",2,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046059920.0,1598046061406.0,3581,5067,block,,False
63,5f403f710f92420bdd8795b6,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046065568.0,,L,C,7.0,1,2,4,0,1,2,"[179, 47, 10, 155]","{'x': 4, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",3,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046059920.0,1598046061406.0,4162,5648,block,,False
64,5f403f720f92420bdd8795b7,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046066165.0,,L,C,7.0,1,2,5,0,1,2,"[179, 47, 10, 155]","{'x': 5, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",4,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046059920.0,1598046061406.0,4759,6245,block,,False
65,5f403f720f92420bdd8795b8,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046066800.0,,L,C,7.0,1,2,6,0,1,2,"[179, 47, 10, 155]","{'x': 6, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",5,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046059920.0,1598046061406.0,5394,6880,block,,False
66,5f403f730f92420bdd8795b9,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046067436.0,,L,C,7.0,1,2,7,0,1,2,"[179, 47, 10, 155]","{'x': 7, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",6,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046059920.0,1598046061406.0,6030,7516,block,,False
67,5f403f740f92420bdd8795ba,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046068221.0,,L,C,7.0,1,2,6,2,1,2,"[179, 47, 10, 155]","{'x': 6, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",7,"[[False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046059920.0,1598046061406.0,6815,8301,block,,False
68,5f403f7d0f92420bdd8795bd,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046077051.0,,L,Pi,8.0,1,2,7,0,2,1,"[10, 47, 179, 155]","{'x': 7, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",0,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046073275.0,1598046075138.0,1913,3776,block,,False
69,5f403f7d0f92420bdd8795be,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046077587.0,,L,Pi,8.0,1,2,7,1,2,1,"[10, 47, 179, 155]","{'x': 7, 'y': 1, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",1,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046073275.0,1598046075138.0,2449,4312,block,,False
70,5f403f7e0f92420bdd8795bf,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046078555.0,,L,Pi,8.0,1,2,5,0,2,1,"[10, 47, 179, 155]","{'x': 5, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",2,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046073275.0,1598046075138.0,3417,5280,block,,False
71,5f403f7f0f92420bdd8795c0,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046079468.0,,L,Pi,8.0,1,2,5,1,2,1,"[10, 47, 179, 155]","{'x': 5, 'y': 1, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",3,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046073275.0,1598046075138.0,4330,6193,block,,False
72,5f403f800f92420bdd8795c1,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046080157.0,,L,Pi,8.0,1,2,4,0,1,2,"[179, 47, 10, 155]","{'x': 4, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",4,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046073275.0,1598046075138.0,5019,6882,block,,False
73,5f403f800f92420bdd8795c2,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046080758.0,,L,Pi,8.0,1,2,3,0,1,2,"[179, 47, 10, 155]","{'x': 3, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",5,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046073275.0,1598046075138.0,5620,7483,block,,False
74,5f403f810f92420bdd8795c3,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046081400.0,,L,Pi,8.0,1,2,3,2,1,2,"[179, 47, 10, 155]","{'x': 3, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",6,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046073275.0,1598046075138.0,6262,8125,block,,False
75,5f403f820f92420bdd8795c4,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046082909.0,,L,Pi,8.0,1,2,4,2,1,2,"[179, 47, 10, 155]","{'x': 4, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",7,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046073275.0,1598046075138.0,7771,9634,block,,False
76,5f403f8c0f92420bdd8795c7,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046092137.0,,Pi,C,9.0,1,3,4,0,1,2,"[179, 47, 10, 155]","{'x': 4, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",0,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046087967.0,1598046089197.0,2940,4170,block,,False
77,5f403f8c0f92420bdd8795c8,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046092690.0,,Pi,C,9.0,1,3,5,0,1,2,"[179, 47, 10, 155]","{'x': 5, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",1,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046087967.0,1598046089197.0,3493,4723,block,,False
78,5f403f8d0f92420bdd8795c9,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046093973.0,,Pi,C,9.0,1,3,0,0,1,2,"[179, 47, 10, 155]","{'x': 0, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",2,"[[True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046087967.0,1598046089197.0,4776,6006,block,,False
79,5f403f8f0f92420bdd8795ca,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046095269.0,,Pi,C,9.0,1,3,0,2,1,2,"[179, 47, 10, 155]","{'x': 0, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",3,"[[True, True, True, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046087967.0,1598046089197.0,6072,7302,block,,False
80,5f403f900f92420bdd8795cb,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046096352.0,,Pi,C,9.0,1,3,2,0,1,2,"[179, 47, 10, 155]","{'x': 2, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",4,"[[True, True, True, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046087967.0,1598046089197.0,7155,8385,block,,False
81,5f403f910f92420bdd8795cc,pilot1,8674-b847a9b8-a4f4-4215-9456-0b353e97b52a,1598046097222.0,,Pi,C,9.0,1,3,3,0,1,2,"[179, 47, 10, 155]","{'x': 3, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",5,"[[True, True, True, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598046087967.0,1598046089197.0,8025,9255,block,,False
